"","any","idMunicipi","nomMunicipi","idComarca","nomComarca","nomAT","idAT","competencia","percentatge_comp","origen","percentatge_ori"
"5954",2011,"171997","Torroella de Montgrí","10","Baix Empordà","Comarques Gironines","AT02","Entendre",91,"Estat",12
"5955",2011,"171997","Torroella de Montgrí","10","Baix Empordà","Comarques Gironines","AT02","Entendre",91,"Estranger",28
"5956",2011,"171997","Torroella de Montgrí","10","Baix Empordà","Comarques Gironines","AT02","Escriure",61,"Catalunya",59
"5957",2011,"171997","Torroella de Montgrí","10","Baix Empordà","Comarques Gironines","AT02","Escriure",61,"Estat",12
"5958",2011,"171997","Torroella de Montgrí","10","Baix Empordà","Comarques Gironines","AT02","Escriure",61,"Estranger",28
"5959",2011,"171997","Torroella de Montgrí","10","Baix Empordà","Comarques Gironines","AT02","Llegir",78,"Catalunya",59
"5960",2011,"171997","Torroella de Montgrí","10","Baix Empordà","Comarques Gironines","AT02","Llegir",78,"Estat",12
"5961",2011,"171997","Torroella de Montgrí","10","Baix Empordà","Comarques Gironines","AT02","Llegir",78,"Estranger",28
"5962",2011,"171997","Torroella de Montgrí","10","Baix Empordà","Comarques Gironines","AT02","Parlar",74,"Catalunya",59
"5963",2011,"171997","Torroella de Montgrí","10","Baix Empordà","Comarques Gironines","AT02","Parlar",74,"Estat",12
"5964",2011,"171997","Torroella de Montgrí","10","Baix Empordà","Comarques Gironines","AT02","Parlar",74,"Estranger",28
"5965",2011,"172001","Tortellà","19","Garrotxa","Comarques Gironines","AT02","Entendre",99,"Catalunya",85
"5966",2011,"172001","Tortellà","19","Garrotxa","Comarques Gironines","AT02","Entendre",99,"Estat",7
"5967",2011,"172001","Tortellà","19","Garrotxa","Comarques Gironines","AT02","Entendre",99,"Estranger",7
"5968",2011,"172001","Tortellà","19","Garrotxa","Comarques Gironines","AT02","Escriure",75,"Catalunya",85
"5969",2011,"172001","Tortellà","19","Garrotxa","Comarques Gironines","AT02","Escriure",75,"Estat",7
"5970",2011,"172001","Tortellà","19","Garrotxa","Comarques Gironines","AT02","Escriure",75,"Estranger",7
"5971",2011,"172001","Tortellà","19","Garrotxa","Comarques Gironines","AT02","Llegir",95,"Catalunya",85
"5972",2011,"172001","Tortellà","19","Garrotxa","Comarques Gironines","AT02","Llegir",95,"Estat",7
"5973",2011,"172001","Tortellà","19","Garrotxa","Comarques Gironines","AT02","Llegir",95,"Estranger",7
"5974",2011,"172001","Tortellà","19","Garrotxa","Comarques Gironines","AT02","Parlar",92,"Catalunya",85
"5975",2011,"172001","Tortellà","19","Garrotxa","Comarques Gironines","AT02","Parlar",92,"Estat",7
"5976",2011,"172001","Tortellà","19","Garrotxa","Comarques Gironines","AT02","Parlar",92,"Estranger",7
"5977",2011,"172018","Toses","31","Ripollès","Comarques Gironines","AT02","Entendre",94,"Catalunya",90
"5978",2011,"172018","Toses","31","Ripollès","Comarques Gironines","AT02","Entendre",94,"Estat",6
"5979",2011,"172018","Toses","31","Ripollès","Comarques Gironines","AT02","Entendre",94,"Estranger",4
"5980",2011,"172018","Toses","31","Ripollès","Comarques Gironines","AT02","Escriure",66,"Catalunya",90
"5981",2011,"172018","Toses","31","Ripollès","Comarques Gironines","AT02","Escriure",66,"Estat",6
"5982",2011,"172018","Toses","31","Ripollès","Comarques Gironines","AT02","Escriure",66,"Estranger",4
"5983",2011,"172018","Toses","31","Ripollès","Comarques Gironines","AT02","Llegir",87,"Catalunya",90
"5984",2011,"172018","Toses","31","Ripollès","Comarques Gironines","AT02","Llegir",87,"Estat",6
"5985",2011,"172018","Toses","31","Ripollès","Comarques Gironines","AT02","Llegir",87,"Estranger",4
"5986",2011,"172018","Toses","31","Ripollès","Comarques Gironines","AT02","Parlar",87,"Catalunya",90
"5987",2011,"172018","Toses","31","Ripollès","Comarques Gironines","AT02","Parlar",87,"Estat",6
"5988",2011,"172018","Toses","31","Ripollès","Comarques Gironines","AT02","Parlar",87,"Estranger",4
"5989",2011,"172023","Tossa de Mar","34","Selva","Comarques Gironines","AT02","Entendre",91,"Catalunya",55
"5990",2011,"172023","Tossa de Mar","34","Selva","Comarques Gironines","AT02","Entendre",91,"Estat",20
"5991",2011,"172023","Tossa de Mar","34","Selva","Comarques Gironines","AT02","Entendre",91,"Estranger",25
"5992",2011,"172023","Tossa de Mar","34","Selva","Comarques Gironines","AT02","Escriure",48,"Catalunya",55
"5993",2011,"172023","Tossa de Mar","34","Selva","Comarques Gironines","AT02","Escriure",48,"Estat",20
"5994",2011,"172023","Tossa de Mar","34","Selva","Comarques Gironines","AT02","Escriure",48,"Estranger",25
"5995",2011,"172023","Tossa de Mar","34","Selva","Comarques Gironines","AT02","Llegir",75,"Catalunya",55
"5996",2011,"172023","Tossa de Mar","34","Selva","Comarques Gironines","AT02","Llegir",75,"Estat",20
"5997",2011,"172023","Tossa de Mar","34","Selva","Comarques Gironines","AT02","Llegir",75,"Estranger",25
"5998",2011,"172023","Tossa de Mar","34","Selva","Comarques Gironines","AT02","Parlar",70,"Catalunya",55
"5999",2011,"172023","Tossa de Mar","34","Selva","Comarques Gironines","AT02","Parlar",70,"Estat",20
"6000",2011,"172023","Tossa de Mar","34","Selva","Comarques Gironines","AT02","Parlar",70,"Estranger",25
"6001",2011,"172039","Ultramort","10","Baix Empordà","Comarques Gironines","AT02","Entendre",94,"Catalunya",88
"6002",2011,"172039","Ultramort","10","Baix Empordà","Comarques Gironines","AT02","Entendre",94,"Estat",5
"6003",2011,"172039","Ultramort","10","Baix Empordà","Comarques Gironines","AT02","Entendre",94,"Estranger",8
"6004",2011,"172039","Ultramort","10","Baix Empordà","Comarques Gironines","AT02","Escriure",66,"Catalunya",88
"6005",2011,"172039","Ultramort","10","Baix Empordà","Comarques Gironines","AT02","Escriure",66,"Estat",5
"6006",2011,"172039","Ultramort","10","Baix Empordà","Comarques Gironines","AT02","Escriure",66,"Estranger",8
"6007",2011,"172039","Ultramort","10","Baix Empordà","Comarques Gironines","AT02","Llegir",87,"Catalunya",88
"6008",2011,"172039","Ultramort","10","Baix Empordà","Comarques Gironines","AT02","Llegir",87,"Estat",5
"6009",2011,"172039","Ultramort","10","Baix Empordà","Comarques Gironines","AT02","Llegir",87,"Estranger",8
"6010",2011,"172039","Ultramort","10","Baix Empordà","Comarques Gironines","AT02","Parlar",84,"Catalunya",88
"6011",2011,"172039","Ultramort","10","Baix Empordà","Comarques Gironines","AT02","Parlar",84,"Estat",5
"6012",2011,"172039","Ultramort","10","Baix Empordà","Comarques Gironines","AT02","Parlar",84,"Estranger",8
"6013",2011,"172044","Ullà","10","Baix Empordà","Comarques Gironines","AT02","Entendre",82,"Catalunya",54
"6014",2011,"172044","Ullà","10","Baix Empordà","Comarques Gironines","AT02","Entendre",82,"Estat",13
"6015",2011,"172044","Ullà","10","Baix Empordà","Comarques Gironines","AT02","Entendre",82,"Estranger",34
"6016",2011,"172044","Ullà","10","Baix Empordà","Comarques Gironines","AT02","Escriure",46,"Catalunya",54
"6017",2011,"172044","Ullà","10","Baix Empordà","Comarques Gironines","AT02","Escriure",46,"Estat",13
"6018",2011,"172044","Ullà","10","Baix Empordà","Comarques Gironines","AT02","Escriure",46,"Estranger",34
"6019",2011,"172044","Ullà","10","Baix Empordà","Comarques Gironines","AT02","Llegir",67,"Catalunya",54
"6020",2011,"172044","Ullà","10","Baix Empordà","Comarques Gironines","AT02","Llegir",67,"Estat",13
"6021",2011,"172044","Ullà","10","Baix Empordà","Comarques Gironines","AT02","Llegir",67,"Estranger",34
"6022",2011,"172044","Ullà","10","Baix Empordà","Comarques Gironines","AT02","Parlar",61,"Catalunya",54
"6023",2011,"172044","Ullà","10","Baix Empordà","Comarques Gironines","AT02","Parlar",61,"Estat",13
"6024",2011,"172044","Ullà","10","Baix Empordà","Comarques Gironines","AT02","Parlar",61,"Estranger",34
"6025",2011,"172057","Ullastret","10","Baix Empordà","Comarques Gironines","AT02","Entendre",95,"Catalunya",85
"6026",2011,"172057","Ullastret","10","Baix Empordà","Comarques Gironines","AT02","Entendre",95,"Estat",6
"6027",2011,"172057","Ullastret","10","Baix Empordà","Comarques Gironines","AT02","Entendre",95,"Estranger",9
"6028",2011,"172057","Ullastret","10","Baix Empordà","Comarques Gironines","AT02","Escriure",75,"Catalunya",85
"6029",2011,"172057","Ullastret","10","Baix Empordà","Comarques Gironines","AT02","Escriure",75,"Estat",6
"6030",2011,"172057","Ullastret","10","Baix Empordà","Comarques Gironines","AT02","Escriure",75,"Estranger",9
"6031",2011,"172057","Ullastret","10","Baix Empordà","Comarques Gironines","AT02","Llegir",91,"Catalunya",85
"6032",2011,"172057","Ullastret","10","Baix Empordà","Comarques Gironines","AT02","Llegir",91,"Estat",6
"6033",2011,"172057","Ullastret","10","Baix Empordà","Comarques Gironines","AT02","Llegir",91,"Estranger",9
"6034",2011,"172057","Ullastret","10","Baix Empordà","Comarques Gironines","AT02","Parlar",91,"Catalunya",85
"6035",2011,"172057","Ullastret","10","Baix Empordà","Comarques Gironines","AT02","Parlar",91,"Estat",6
"6036",2011,"172057","Ullastret","10","Baix Empordà","Comarques Gironines","AT02","Parlar",91,"Estranger",9
"6037",2011,"172060","Urús","15","Cerdanya","Alt Pirineu i Aran","AT07","Entendre",100,"Catalunya",80
"6038",2011,"172060","Urús","15","Cerdanya","Alt Pirineu i Aran","AT07","Entendre",100,"Estat",11
"6039",2011,"172060","Urús","15","Cerdanya","Alt Pirineu i Aran","AT07","Entendre",100,"Estranger",9
"6040",2011,"172060","Urús","15","Cerdanya","Alt Pirineu i Aran","AT07","Escriure",75,"Catalunya",80
"6041",2011,"172060","Urús","15","Cerdanya","Alt Pirineu i Aran","AT07","Escriure",75,"Estat",11
"6042",2011,"172060","Urús","15","Cerdanya","Alt Pirineu i Aran","AT07","Escriure",75,"Estranger",9
"6043",2011,"172060","Urús","15","Cerdanya","Alt Pirineu i Aran","AT07","Llegir",94,"Catalunya",80
"6044",2011,"172060","Urús","15","Cerdanya","Alt Pirineu i Aran","AT07","Llegir",94,"Estat",11
"6045",2011,"172060","Urús","15","Cerdanya","Alt Pirineu i Aran","AT07","Llegir",94,"Estranger",9
"6046",2011,"172060","Urús","15","Cerdanya","Alt Pirineu i Aran","AT07","Parlar",95,"Catalunya",80
"6047",2011,"172060","Urús","15","Cerdanya","Alt Pirineu i Aran","AT07","Parlar",95,"Estat",11
"6048",2011,"172060","Urús","15","Cerdanya","Alt Pirineu i Aran","AT07","Parlar",95,"Estranger",9
"6049",2011,"172076","Vall d'en Bas, la","19","Garrotxa","Comarques Gironines","AT02","Entendre",98,"Catalunya",94
"6050",2011,"172076","Vall d'en Bas, la","19","Garrotxa","Comarques Gironines","AT02","Entendre",98,"Estat",4
"6051",2011,"172076","Vall d'en Bas, la","19","Garrotxa","Comarques Gironines","AT02","Entendre",98,"Estranger",3
"6052",2011,"172076","Vall d'en Bas, la","19","Garrotxa","Comarques Gironines","AT02","Escriure",74,"Catalunya",94
"6053",2011,"172076","Vall d'en Bas, la","19","Garrotxa","Comarques Gironines","AT02","Escriure",74,"Estat",4
"6054",2011,"172076","Vall d'en Bas, la","19","Garrotxa","Comarques Gironines","AT02","Escriure",74,"Estranger",3
"6055",2011,"172076","Vall d'en Bas, la","19","Garrotxa","Comarques Gironines","AT02","Llegir",90,"Catalunya",94
"6056",2011,"172076","Vall d'en Bas, la","19","Garrotxa","Comarques Gironines","AT02","Llegir",90,"Estat",4
"6057",2011,"172076","Vall d'en Bas, la","19","Garrotxa","Comarques Gironines","AT02","Llegir",90,"Estranger",3
"6058",2011,"172076","Vall d'en Bas, la","19","Garrotxa","Comarques Gironines","AT02","Parlar",94,"Catalunya",94
"6059",2011,"172076","Vall d'en Bas, la","19","Garrotxa","Comarques Gironines","AT02","Parlar",94,"Estat",4
"6060",2011,"172076","Vall d'en Bas, la","19","Garrotxa","Comarques Gironines","AT02","Parlar",94,"Estranger",3
"6061",2011,"172082","Vall de Bianya, la","19","Garrotxa","Comarques Gironines","AT02","Entendre",98,"Catalunya",86
"6062",2011,"172082","Vall de Bianya, la","19","Garrotxa","Comarques Gironines","AT02","Entendre",98,"Estat",6
"6063",2011,"172082","Vall de Bianya, la","19","Garrotxa","Comarques Gironines","AT02","Entendre",98,"Estranger",8
"6064",2011,"172082","Vall de Bianya, la","19","Garrotxa","Comarques Gironines","AT02","Escriure",68,"Catalunya",86
"6065",2011,"172082","Vall de Bianya, la","19","Garrotxa","Comarques Gironines","AT02","Escriure",68,"Estat",6
"6066",2011,"172082","Vall de Bianya, la","19","Garrotxa","Comarques Gironines","AT02","Escriure",68,"Estranger",8
"6067",2011,"172082","Vall de Bianya, la","19","Garrotxa","Comarques Gironines","AT02","Llegir",91,"Catalunya",86
"6068",2011,"172082","Vall de Bianya, la","19","Garrotxa","Comarques Gironines","AT02","Llegir",91,"Estat",6
"6069",2011,"172082","Vall de Bianya, la","19","Garrotxa","Comarques Gironines","AT02","Llegir",91,"Estranger",8
"6070",2011,"172082","Vall de Bianya, la","19","Garrotxa","Comarques Gironines","AT02","Parlar",91,"Catalunya",86
"6071",2011,"172082","Vall de Bianya, la","19","Garrotxa","Comarques Gironines","AT02","Parlar",91,"Estat",6
"6072",2011,"172082","Vall de Bianya, la","19","Garrotxa","Comarques Gironines","AT02","Parlar",91,"Estranger",8
"6073",2011,"172095","Vall-llobrega","10","Baix Empordà","Comarques Gironines","AT02","Entendre",97,"Catalunya",78
"6074",2011,"172095","Vall-llobrega","10","Baix Empordà","Comarques Gironines","AT02","Entendre",97,"Estat",10
"6075",2011,"172095","Vall-llobrega","10","Baix Empordà","Comarques Gironines","AT02","Entendre",97,"Estranger",12
"6076",2011,"172095","Vall-llobrega","10","Baix Empordà","Comarques Gironines","AT02","Escriure",72,"Catalunya",78
"6077",2011,"172095","Vall-llobrega","10","Baix Empordà","Comarques Gironines","AT02","Escriure",72,"Estat",10
"6078",2011,"172095","Vall-llobrega","10","Baix Empordà","Comarques Gironines","AT02","Escriure",72,"Estranger",12
"6079",2011,"172095","Vall-llobrega","10","Baix Empordà","Comarques Gironines","AT02","Llegir",88,"Catalunya",78
"6080",2011,"172095","Vall-llobrega","10","Baix Empordà","Comarques Gironines","AT02","Llegir",88,"Estat",10
"6081",2011,"172095","Vall-llobrega","10","Baix Empordà","Comarques Gironines","AT02","Llegir",88,"Estranger",12
"6082",2011,"172095","Vall-llobrega","10","Baix Empordà","Comarques Gironines","AT02","Parlar",88,"Catalunya",78
"6083",2011,"172095","Vall-llobrega","10","Baix Empordà","Comarques Gironines","AT02","Parlar",88,"Estat",10
"6084",2011,"172095","Vall-llobrega","10","Baix Empordà","Comarques Gironines","AT02","Parlar",88,"Estranger",12
"6085",2011,"172109","Ventalló","02","Alt Empordà","Comarques Gironines","AT02","Entendre",95,"Catalunya",74
"6086",2011,"172109","Ventalló","02","Alt Empordà","Comarques Gironines","AT02","Entendre",95,"Estat",6
"6087",2011,"172109","Ventalló","02","Alt Empordà","Comarques Gironines","AT02","Entendre",95,"Estranger",20
"6088",2011,"172109","Ventalló","02","Alt Empordà","Comarques Gironines","AT02","Escriure",67,"Catalunya",74
"6089",2011,"172109","Ventalló","02","Alt Empordà","Comarques Gironines","AT02","Escriure",67,"Estat",6
"6090",2011,"172109","Ventalló","02","Alt Empordà","Comarques Gironines","AT02","Escriure",67,"Estranger",20
"6091",2011,"172109","Ventalló","02","Alt Empordà","Comarques Gironines","AT02","Llegir",87,"Catalunya",74
"6092",2011,"172109","Ventalló","02","Alt Empordà","Comarques Gironines","AT02","Llegir",87,"Estat",6
"6093",2011,"172109","Ventalló","02","Alt Empordà","Comarques Gironines","AT02","Llegir",87,"Estranger",20
"6094",2011,"172109","Ventalló","02","Alt Empordà","Comarques Gironines","AT02","Parlar",88,"Catalunya",74
"6095",2011,"172109","Ventalló","02","Alt Empordà","Comarques Gironines","AT02","Parlar",88,"Estat",6
"6096",2011,"172109","Ventalló","02","Alt Empordà","Comarques Gironines","AT02","Parlar",88,"Estranger",20
"6097",2011,"172116","Verges","10","Baix Empordà","Comarques Gironines","AT02","Entendre",94,"Catalunya",78
"6098",2011,"172116","Verges","10","Baix Empordà","Comarques Gironines","AT02","Entendre",94,"Estat",8
"6099",2011,"172116","Verges","10","Baix Empordà","Comarques Gironines","AT02","Entendre",94,"Estranger",14
"6100",2011,"172116","Verges","10","Baix Empordà","Comarques Gironines","AT02","Escriure",67,"Catalunya",78
"6101",2011,"172116","Verges","10","Baix Empordà","Comarques Gironines","AT02","Escriure",67,"Estat",8
"6102",2011,"172116","Verges","10","Baix Empordà","Comarques Gironines","AT02","Escriure",67,"Estranger",14
"6103",2011,"172116","Verges","10","Baix Empordà","Comarques Gironines","AT02","Llegir",83,"Catalunya",78
"6104",2011,"172116","Verges","10","Baix Empordà","Comarques Gironines","AT02","Llegir",83,"Estat",8
"6105",2011,"172116","Verges","10","Baix Empordà","Comarques Gironines","AT02","Llegir",83,"Estranger",14
"6106",2011,"172116","Verges","10","Baix Empordà","Comarques Gironines","AT02","Parlar",85,"Catalunya",78
"6107",2011,"172116","Verges","10","Baix Empordà","Comarques Gironines","AT02","Parlar",85,"Estat",8
"6108",2011,"172116","Verges","10","Baix Empordà","Comarques Gironines","AT02","Parlar",85,"Estranger",14
"6109",2011,"172121","Vidrà","24","Osona","Comarques Centrals","AT06","Entendre",94,"Catalunya",89
"6110",2011,"172121","Vidrà","24","Osona","Comarques Centrals","AT06","Entendre",94,"Estat",3
"6111",2011,"172121","Vidrà","24","Osona","Comarques Centrals","AT06","Entendre",94,"Estranger",8
"6112",2011,"172121","Vidrà","24","Osona","Comarques Centrals","AT06","Escriure",72,"Catalunya",89
"6113",2011,"172121","Vidrà","24","Osona","Comarques Centrals","AT06","Escriure",72,"Estat",3
"6114",2011,"172121","Vidrà","24","Osona","Comarques Centrals","AT06","Escriure",72,"Estranger",8
"6115",2011,"172121","Vidrà","24","Osona","Comarques Centrals","AT06","Llegir",87,"Catalunya",89
"6116",2011,"172121","Vidrà","24","Osona","Comarques Centrals","AT06","Llegir",87,"Estat",3
"6117",2011,"172121","Vidrà","24","Osona","Comarques Centrals","AT06","Llegir",87,"Estranger",8
"6118",2011,"172121","Vidrà","24","Osona","Comarques Centrals","AT06","Parlar",90,"Catalunya",89
"6119",2011,"172121","Vidrà","24","Osona","Comarques Centrals","AT06","Parlar",90,"Estat",3
"6120",2011,"172121","Vidrà","24","Osona","Comarques Centrals","AT06","Parlar",90,"Estranger",8
"6121",2011,"172137","Vidreres","34","Selva","Comarques Gironines","AT02","Entendre",92,"Catalunya",68
"6122",2011,"172137","Vidreres","34","Selva","Comarques Gironines","AT02","Entendre",92,"Estat",16
"6123",2011,"172137","Vidreres","34","Selva","Comarques Gironines","AT02","Entendre",92,"Estranger",15
"6124",2011,"172137","Vidreres","34","Selva","Comarques Gironines","AT02","Escriure",59,"Catalunya",68
"6125",2011,"172137","Vidreres","34","Selva","Comarques Gironines","AT02","Escriure",59,"Estat",16
"6126",2011,"172137","Vidreres","34","Selva","Comarques Gironines","AT02","Escriure",59,"Estranger",15
"6127",2011,"172137","Vidreres","34","Selva","Comarques Gironines","AT02","Llegir",76,"Catalunya",68
"6128",2011,"172137","Vidreres","34","Selva","Comarques Gironines","AT02","Llegir",76,"Estat",16
"6129",2011,"172137","Vidreres","34","Selva","Comarques Gironines","AT02","Llegir",76,"Estranger",15
"6130",2011,"172137","Vidreres","34","Selva","Comarques Gironines","AT02","Parlar",73,"Catalunya",68
"6131",2011,"172137","Vidreres","34","Selva","Comarques Gironines","AT02","Parlar",73,"Estat",16
"6132",2011,"172137","Vidreres","34","Selva","Comarques Gironines","AT02","Parlar",73,"Estranger",15
"6133",2011,"172142","Vilabertran","02","Alt Empordà","Comarques Gironines","AT02","Entendre",99,"Catalunya",82
"6134",2011,"172142","Vilabertran","02","Alt Empordà","Comarques Gironines","AT02","Entendre",99,"Estat",10
"6135",2011,"172142","Vilabertran","02","Alt Empordà","Comarques Gironines","AT02","Entendre",99,"Estranger",9
"6136",2011,"172142","Vilabertran","02","Alt Empordà","Comarques Gironines","AT02","Escriure",68,"Catalunya",82
"6137",2011,"172142","Vilabertran","02","Alt Empordà","Comarques Gironines","AT02","Escriure",68,"Estat",10
"6138",2011,"172142","Vilabertran","02","Alt Empordà","Comarques Gironines","AT02","Escriure",68,"Estranger",9
"6139",2011,"172142","Vilabertran","02","Alt Empordà","Comarques Gironines","AT02","Llegir",88,"Catalunya",82
"6140",2011,"172142","Vilabertran","02","Alt Empordà","Comarques Gironines","AT02","Llegir",88,"Estat",10
"6141",2011,"172142","Vilabertran","02","Alt Empordà","Comarques Gironines","AT02","Llegir",88,"Estranger",9
"6142",2011,"172142","Vilabertran","02","Alt Empordà","Comarques Gironines","AT02","Parlar",87,"Catalunya",82
"6143",2011,"172142","Vilabertran","02","Alt Empordà","Comarques Gironines","AT02","Parlar",87,"Estat",10
"6144",2011,"172142","Vilabertran","02","Alt Empordà","Comarques Gironines","AT02","Parlar",87,"Estranger",9
"6145",2011,"172155","Vilablareix","20","Gironès","Comarques Gironines","AT02","Entendre",98,"Catalunya",83
"6146",2011,"172155","Vilablareix","20","Gironès","Comarques Gironines","AT02","Entendre",98,"Estat",14
"6147",2011,"172155","Vilablareix","20","Gironès","Comarques Gironines","AT02","Entendre",98,"Estranger",3
"6148",2011,"172155","Vilablareix","20","Gironès","Comarques Gironines","AT02","Escriure",74,"Catalunya",83
"6149",2011,"172155","Vilablareix","20","Gironès","Comarques Gironines","AT02","Escriure",74,"Estat",14
"6150",2011,"172155","Vilablareix","20","Gironès","Comarques Gironines","AT02","Escriure",74,"Estranger",3
"6151",2011,"172155","Vilablareix","20","Gironès","Comarques Gironines","AT02","Llegir",92,"Catalunya",83
"6152",2011,"172155","Vilablareix","20","Gironès","Comarques Gironines","AT02","Llegir",92,"Estat",14
"6153",2011,"172155","Vilablareix","20","Gironès","Comarques Gironines","AT02","Llegir",92,"Estranger",3
"6154",2011,"172155","Vilablareix","20","Gironès","Comarques Gironines","AT02","Parlar",92,"Catalunya",83
"6155",2011,"172155","Vilablareix","20","Gironès","Comarques Gironines","AT02","Parlar",92,"Estat",14
"6156",2011,"172155","Vilablareix","20","Gironès","Comarques Gironines","AT02","Parlar",92,"Estranger",3
"6157",2011,"172168","Viladasens","20","Gironès","Comarques Gironines","AT02","Entendre",98,"Catalunya",83
"6158",2011,"172168","Viladasens","20","Gironès","Comarques Gironines","AT02","Entendre",98,"Estat",2
"6159",2011,"172168","Viladasens","20","Gironès","Comarques Gironines","AT02","Entendre",98,"Estranger",15
"6160",2011,"172168","Viladasens","20","Gironès","Comarques Gironines","AT02","Escriure",75,"Catalunya",83
"6161",2011,"172168","Viladasens","20","Gironès","Comarques Gironines","AT02","Escriure",75,"Estat",2
"6162",2011,"172168","Viladasens","20","Gironès","Comarques Gironines","AT02","Escriure",75,"Estranger",15
"6163",2011,"172168","Viladasens","20","Gironès","Comarques Gironines","AT02","Llegir",90,"Catalunya",83
"6164",2011,"172168","Viladasens","20","Gironès","Comarques Gironines","AT02","Llegir",90,"Estat",2
"6165",2011,"172168","Viladasens","20","Gironès","Comarques Gironines","AT02","Llegir",90,"Estranger",15
"6166",2011,"172168","Viladasens","20","Gironès","Comarques Gironines","AT02","Parlar",91,"Catalunya",83
"6167",2011,"172168","Viladasens","20","Gironès","Comarques Gironines","AT02","Parlar",91,"Estat",2
"6168",2011,"172168","Viladasens","20","Gironès","Comarques Gironines","AT02","Parlar",91,"Estranger",15
"6169",2011,"172174","Viladamat","02","Alt Empordà","Comarques Gironines","AT02","Entendre",95,"Catalunya",84
"6170",2011,"172174","Viladamat","02","Alt Empordà","Comarques Gironines","AT02","Entendre",95,"Estat",4
"6171",2011,"172174","Viladamat","02","Alt Empordà","Comarques Gironines","AT02","Entendre",95,"Estranger",12
"6172",2011,"172174","Viladamat","02","Alt Empordà","Comarques Gironines","AT02","Escriure",61,"Catalunya",84
"6173",2011,"172174","Viladamat","02","Alt Empordà","Comarques Gironines","AT02","Escriure",61,"Estat",4
"6174",2011,"172174","Viladamat","02","Alt Empordà","Comarques Gironines","AT02","Escriure",61,"Estranger",12
"6175",2011,"172174","Viladamat","02","Alt Empordà","Comarques Gironines","AT02","Llegir",87,"Catalunya",84
"6176",2011,"172174","Viladamat","02","Alt Empordà","Comarques Gironines","AT02","Llegir",87,"Estat",4
"6177",2011,"172174","Viladamat","02","Alt Empordà","Comarques Gironines","AT02","Llegir",87,"Estranger",12
"6178",2011,"172174","Viladamat","02","Alt Empordà","Comarques Gironines","AT02","Parlar",85,"Catalunya",84
"6179",2011,"172174","Viladamat","02","Alt Empordà","Comarques Gironines","AT02","Parlar",85,"Estat",4
"6180",2011,"172174","Viladamat","02","Alt Empordà","Comarques Gironines","AT02","Parlar",85,"Estranger",12
"6181",2011,"172180","Vilademuls","28","Pla de l'Estany","Comarques Gironines","AT02","Entendre",92,"Catalunya",82
"6182",2011,"172180","Vilademuls","28","Pla de l'Estany","Comarques Gironines","AT02","Entendre",92,"Estat",4
"6183",2011,"172180","Vilademuls","28","Pla de l'Estany","Comarques Gironines","AT02","Entendre",92,"Estranger",13
"6184",2011,"172180","Vilademuls","28","Pla de l'Estany","Comarques Gironines","AT02","Escriure",73,"Catalunya",82
"6185",2011,"172180","Vilademuls","28","Pla de l'Estany","Comarques Gironines","AT02","Escriure",73,"Estat",4
"6186",2011,"172180","Vilademuls","28","Pla de l'Estany","Comarques Gironines","AT02","Escriure",73,"Estranger",13
"6187",2011,"172180","Vilademuls","28","Pla de l'Estany","Comarques Gironines","AT02","Llegir",83,"Catalunya",82
"6188",2011,"172180","Vilademuls","28","Pla de l'Estany","Comarques Gironines","AT02","Llegir",83,"Estat",4
"6189",2011,"172180","Vilademuls","28","Pla de l'Estany","Comarques Gironines","AT02","Llegir",83,"Estranger",13
"6190",2011,"172180","Vilademuls","28","Pla de l'Estany","Comarques Gironines","AT02","Parlar",90,"Catalunya",82
"6191",2011,"172180","Vilademuls","28","Pla de l'Estany","Comarques Gironines","AT02","Parlar",90,"Estat",4
"6192",2011,"172180","Vilademuls","28","Pla de l'Estany","Comarques Gironines","AT02","Parlar",90,"Estranger",13
"6193",2011,"172207","Viladrau","24","Osona","Comarques Centrals","AT06","Entendre",96,"Catalunya",79
"6194",2011,"172207","Viladrau","24","Osona","Comarques Centrals","AT06","Entendre",96,"Estat",7
"6195",2011,"172207","Viladrau","24","Osona","Comarques Centrals","AT06","Entendre",96,"Estranger",14
"6196",2011,"172207","Viladrau","24","Osona","Comarques Centrals","AT06","Escriure",65,"Catalunya",79
"6197",2011,"172207","Viladrau","24","Osona","Comarques Centrals","AT06","Escriure",65,"Estat",7
"6198",2011,"172207","Viladrau","24","Osona","Comarques Centrals","AT06","Escriure",65,"Estranger",14
"6199",2011,"172207","Viladrau","24","Osona","Comarques Centrals","AT06","Llegir",84,"Catalunya",79
"6200",2011,"172207","Viladrau","24","Osona","Comarques Centrals","AT06","Llegir",84,"Estat",7
"6201",2011,"172207","Viladrau","24","Osona","Comarques Centrals","AT06","Llegir",84,"Estranger",14
"6202",2011,"172207","Viladrau","24","Osona","Comarques Centrals","AT06","Parlar",85,"Catalunya",79
"6203",2011,"172207","Viladrau","24","Osona","Comarques Centrals","AT06","Parlar",85,"Estat",7
"6204",2011,"172207","Viladrau","24","Osona","Comarques Centrals","AT06","Parlar",85,"Estranger",14
"6205",2011,"172214","Vilafant","02","Alt Empordà","Comarques Gironines","AT02","Entendre",97,"Catalunya",71
"6206",2011,"172214","Vilafant","02","Alt Empordà","Comarques Gironines","AT02","Entendre",97,"Estat",21
"6207",2011,"172214","Vilafant","02","Alt Empordà","Comarques Gironines","AT02","Entendre",97,"Estranger",8
