"","any","idMunicipi","nomMunicipi","idComarca","nomComarca","nomAT","idAT","entendre","parlar","llegir","escriure","poblacio_2_anys_i_mes","catalunya","restaEstat","estranger","total","entendre_pct","escriure_pct","llegir_pct","parlar_pct","catalunya_pct","estat_pct","estranger_pct"
"839",2011,"430764","Marçà",29,"Priorat","Camp de Tarragona","AT03",631,593,597,472,631,530,34,74,638,99,74,94,93,83,5,12
"840",2011,"430770","Mas de Barberans",22,"Montsià","Terres de l'Ebre","AT04",632,541,519,313,633,532,22,81,635,100,49,82,85,84,3,13
"841",2011,"430786","Masdenverge",22,"Montsià","Terres de l'Ebre","AT04",1077,911,928,702,1102,869,113,149,1131,95,62,82,81,77,10,13
"842",2011,"430799","Masllorenç",12,"Baix Penedès","Penedès","AT08",484,423,456,319,502,417,43,78,538,90,59,85,79,78,8,14
"843",2011,"430803","Masó, la",1,"Alt Camp","Camp de Tarragona","AT03",294,275,263,208,294,265,23,5,293,100,71,90,94,90,8,2
"844",2011,"430810","Maspujols",8,"Baix Camp","Camp de Tarragona","AT03",714,646,662,559,716,629,62,39,730,98,77,91,88,86,8,5
"845",2011,"430825","Masroig, el",29,"Priorat","Camp de Tarragona","AT03",538,488,482,342,551,424,27,111,562,96,61,86,87,75,5,20
"846",2011,"430831","Milà, el",1,"Alt Camp","Camp de Tarragona","AT03",169,148,148,105,172,143,35,5,183,92,57,81,81,78,19,3
"847",2011,"430846","Miravet",30,"Ribera d'Ebre","Terres de l'Ebre","AT04",740,665,663,459,759,615,46,109,770,96,60,86,86,80,6,14
"848",2011,"430859","Molar, el",29,"Priorat","Camp de Tarragona","AT03",280,264,269,201,288,248,17,40,305,92,66,88,87,81,6,13
"849",2011,"430862","Montblanc",16,"Conca de Barberà","Camp de Tarragona","AT03",6956,5884,5994,4962,7201,5270,1027,1057,7354,95,67,82,80,72,14,14
"850",2011,"430884","Montbrió del Camp",8,"Baix Camp","Camp de Tarragona","AT03",2402,2222,2159,1770,2402,1896,256,309,2461,98,72,88,90,77,10,13
"851",2011,"430897","Montferri",1,"Alt Camp","Camp de Tarragona","AT03",369,300,317,222,375,289,80,36,405,91,55,78,74,71,20,9
"852",2011,"430901","Montmell, el",12,"Baix Penedès","Penedès","AT08",1417,1092,1214,811,1478,996,387,126,1509,94,54,80,72,66,26,8
"853",2011,"430918","Mont-ral",1,"Alt Camp","Camp de Tarragona","AT03",158,148,141,108,160,131,30,14,175,90,62,81,85,75,17,8
"854",2011,"430923","Mont-roig del Camp",8,"Baix Camp","Camp de Tarragona","AT03",10685,7473,8490,6184,12147,5796,2582,4098,12476,86,50,68,60,46,21,33
"855",2011,"430939","Móra d'Ebre",30,"Ribera d'Ebre","Terres de l'Ebre","AT04",5204,4585,4433,3155,5446,3977,787,935,5699,91,55,78,80,70,14,16
"856",2011,"430944","Móra la Nova",30,"Ribera d'Ebre","Terres de l'Ebre","AT04",2815,2384,2404,1724,3141,2193,436,660,3289,86,52,73,72,67,13,20
"857",2011,"430957","Morell, el",36,"Tarragonès","Camp de Tarragona","AT03",3261,2741,2850,2194,3364,2425,569,451,3445,95,64,83,80,70,17,13
"858",2011,"430960","Morera de Montsant, la",29,"Priorat","Camp de Tarragona","AT03",156,135,141,114,156,120,7,37,164,95,70,86,82,73,4,23
"859",2011,"430976","Nou de Gaià, la",36,"Tarragonès","Camp de Tarragona","AT03",513,435,422,291,526,425,54,56,535,96,54,79,81,79,10,10
"860",2011,"430982","Nulles",1,"Alt Camp","Camp de Tarragona","AT03",430,398,390,322,442,384,35,42,461,93,70,85,86,83,8,9
"861",2011,"430995","Palma d'Ebre, la",30,"Ribera d'Ebre","Terres de l'Ebre","AT04",374,347,336,197,392,356,14,47,417,90,47,81,83,85,3,11
"862",2011,"431009","Pallaresos, els",36,"Tarragonès","Camp de Tarragona","AT03",4128,3533,3695,2827,4223,3229,848,188,4265,97,66,87,83,76,20,4
"863",2011,"431016","Passanant i Belltall",16,"Conca de Barberà","Camp de Tarragona","AT03",156,146,147,100,158,152,5,11,168,93,60,88,87,90,3,7
"864",2011,"431021","Paüls",9,"Baix Ebre","Terres de l'Ebre","AT04",582,470,541,337,589,567,16,22,605,96,56,89,78,94,3,4
"865",2011,"431037","Perafort",36,"Tarragonès","Camp de Tarragona","AT03",1181,1058,1037,824,1203,912,198,120,1230,96,67,84,86,74,16,10
"866",2011,"431042","Perelló, el",9,"Baix Ebre","Terres de l'Ebre","AT04",2999,2628,2628,1821,3081,2000,114,1222,3336,90,55,79,79,60,3,37
"867",2011,"431055","Piles, les",16,"Conca de Barberà","Camp de Tarragona","AT03",203,194,186,150,204,193,13,13,219,93,68,85,89,88,6,6
"868",2011,"431068","Pinell de Brai, el",37,"Terra Alta","Terres de l'Ebre","AT04",1090,1020,976,644,1090,972,46,115,1133,96,57,86,90,86,4,10
"869",2011,"431074","Pira",16,"Conca de Barberà","Camp de Tarragona","AT03",488,447,434,362,488,425,55,20,500,98,72,87,89,85,11,4
"870",2011,"431080","Pla de Santa Maria, el",1,"Alt Camp","Camp de Tarragona","AT03",2309,2086,2113,1680,2337,1830,340,215,2385,97,70,89,87,77,14,9
"871",2011,"431093","Pobla de Mafumet, la",36,"Tarragonès","Camp de Tarragona","AT03",2766,2163,2186,1736,2823,1965,524,321,2810,98,62,78,77,70,19,11
"872",2011,"431107","Pobla de Massaluca, la",37,"Terra Alta","Terres de l'Ebre","AT04",349,313,312,185,359,315,28,34,377,93,49,83,83,84,7,9
"873",2011,"431114","Pobla de Montornès, la",36,"Tarragonès","Camp de Tarragona","AT03",2694,2014,2257,1442,2800,1899,606,397,2902,93,50,78,69,65,21,14
"874",2011,"431129","Poboleda",29,"Priorat","Camp de Tarragona","AT03",366,339,337,256,366,281,34,68,383,96,67,88,89,73,9,18
"875",2011,"431135","Pont d'Armentera, el",1,"Alt Camp","Camp de Tarragona","AT03",574,501,524,367,577,439,73,71,583,98,63,90,86,75,13,12
"876",2011,"431140","Porrera",29,"Priorat","Camp de Tarragona","AT03",454,426,421,309,454,387,52,29,468,97,66,90,91,83,11,6
"877",2011,"431153","Pradell de la Teixeta",29,"Priorat","Camp de Tarragona","AT03",198,180,181,138,198,176,14,14,204,97,68,89,88,86,7,7
"878",2011,"431166","Prades",8,"Baix Camp","Camp de Tarragona","AT03",642,585,554,409,645,508,60,94,662,97,62,84,88,77,9,14
"879",2011,"431172","Prat de Comte",37,"Terra Alta","Terres de l'Ebre","AT04",184,146,147,96,184,159,11,20,190,97,51,77,77,84,6,11
"880",2011,"431188","Pratdip",8,"Baix Camp","Camp de Tarragona","AT03",630,482,498,326,760,450,63,335,848,74,38,59,57,53,7,40
"881",2011,"431191","Puigpelat",1,"Alt Camp","Camp de Tarragona","AT03",988,847,829,625,999,803,148,71,1022,97,61,81,83,79,14,7
"882",2011,"431205","Querol",1,"Alt Camp","Camp de Tarragona","AT03",489,391,426,256,525,371,128,45,544,90,47,78,72,68,24,8
"883",2011,"431212","Rasquera",30,"Ribera d'Ebre","Terres de l'Ebre","AT04",813,704,666,399,858,733,21,208,962,85,41,69,73,76,2,22
"884",2011,"431227","Renau",36,"Tarragonès","Camp de Tarragona","AT03",126,108,111,83,126,96,19,23,138,91,60,80,78,70,14,17
"885",2011,"431233","Reus",8,"Baix Camp","Camp de Tarragona","AT03",97754,76965,81226,60131,103082,64937,21582,20190,106709,92,56,76,72,61,20,19
"886",2011,"431248","Riba, la",1,"Alt Camp","Camp de Tarragona","AT03",650,595,601,413,674,481,121,79,681,95,61,88,87,71,18,12
"887",2011,"431251","Riba-roja d'Ebre",30,"Ribera d'Ebre","Terres de l'Ebre","AT04",1204,1048,1017,718,1257,897,218,206,1321,91,54,77,79,68,17,16
"888",2011,"431264","Riera de Gaià, la",36,"Tarragonès","Camp de Tarragona","AT03",1560,1418,1411,1131,1607,1240,230,207,1677,93,67,84,85,74,14,12
"889",2011,"431270","Riudecanyes",8,"Baix Camp","Camp de Tarragona","AT03",1024,807,929,669,1109,890,95,169,1154,89,58,81,70,77,8,15
"890",2011,"431286","Riudecols",8,"Baix Camp","Camp de Tarragona","AT03",1240,1079,1105,760,1272,936,166,192,1294,96,59,85,83,72,13,15
"891",2011,"431299","Riudoms",8,"Baix Camp","Camp de Tarragona","AT03",6141,5067,5192,3940,6329,4790,812,864,6466,95,61,80,78,74,13,13
"892",2011,"431303","Rocafort de Queralt",16,"Conca de Barberà","Camp de Tarragona","AT03",261,218,217,144,267,206,9,29,244,107,59,89,89,84,4,12
"893",2011,"431310","Roda de Berà",36,"Tarragonès","Camp de Tarragona","AT03",5841,4206,4787,3077,6062,3745,1585,954,6284,93,49,76,67,60,25,15
"894",2011,"431325","Rodonyà",1,"Alt Camp","Camp de Tarragona","AT03",491,454,432,303,498,391,50,59,500,98,61,86,91,78,10,12
"895",2011,"431331","Roquetes",9,"Baix Ebre","Terres de l'Ebre","AT04",7783,6612,6675,4842,8091,6088,822,1370,8280,94,58,81,80,74,10,17
"896",2011,"431346","Rourell, el",1,"Alt Camp","Camp de Tarragona","AT03",378,336,339,266,379,310,36,40,386,98,69,88,87,80,9,10
"897",2011,"431359","Salomó",36,"Tarragonès","Camp de Tarragona","AT03",476,404,439,282,506,367,47,111,525,91,54,84,77,70,9,21
"898",2011,"431362","Sant Carles de la Ràpita",22,"Montsià","Terres de l'Ebre","AT04",14331,11639,12042,7615,14632,10700,1582,3056,15338,93,50,79,76,70,10,20
"899",2011,"431378","Sant Jaume dels Domenys",12,"Baix Penedès","Penedès","AT08",2356,1899,2020,1567,2406,1893,437,175,2505,94,63,81,76,76,17,7
"900",2011,"431384","Santa Bàrbara",22,"Montsià","Terres de l'Ebre","AT04",3792,3305,3284,2051,3831,2937,307,745,3989,95,51,82,83,74,8,19
"901",2011,"431397","Santa Coloma de Queralt",16,"Conca de Barberà","Camp de Tarragona","AT03",2884,2709,2713,2246,2920,2464,208,420,3092,93,73,88,88,80,7,14
"902",2011,"431401","Santa Oliva",12,"Baix Penedès","Penedès","AT08",3050,2391,2464,1767,3205,2145,780,418,3343,91,53,74,72,64,23,13
"903",2011,"431418","Pontils",16,"Conca de Barberà","Camp de Tarragona","AT03",136,111,116,88,139,104,26,4,134,101,66,87,83,78,19,3
"904",2011,"431423","Sarral",16,"Conca de Barberà","Camp de Tarragona","AT03",1566,1433,1388,1103,1589,1219,186,298,1703,92,65,82,84,72,11,17
"905",2011,"431439","Savallà del Comtat",16,"Conca de Barberà","Camp de Tarragona","AT03",69,64,63,52,69,60,8,1,69,100,75,91,93,87,12,1
"906",2011,"431444","Secuita, la",36,"Tarragonès","Camp de Tarragona","AT03",1559,1349,1402,1022,1570,1218,238,126,1582,99,65,89,85,77,15,8
"907",2011,"431457","Selva del Camp, la",8,"Baix Camp","Camp de Tarragona","AT03",5364,4493,4582,3511,5419,4253,755,568,5576,96,63,82,81,76,14,10
"908",2011,"431460","Senan",16,"Conca de Barberà","Camp de Tarragona","AT03",57,52,54,47,57,48,5,2,55,104,85,98,95,87,9,4
"909",2011,"431476","Solivella",16,"Conca de Barberà","Camp de Tarragona","AT03",629,575,590,411,641,598,33,56,687,92,60,86,84,87,5,8
"910",2011,"431482","Tarragona",36,"Tarragonès","Camp de Tarragona","AT03",122553,91754,102560,70258,130098,76885,32019,25181,134085,91,52,76,68,57,24,19
"911",2011,"431495","Tivenys",9,"Baix Ebre","Terres de l'Ebre","AT04",903,765,787,486,903,772,30,108,910,99,53,86,84,85,3,12
"912",2011,"431508","Tivissa",30,"Ribera d'Ebre","Terres de l'Ebre","AT04",1768,1609,1572,1135,1768,1462,82,280,1824,97,62,86,88,80,4,15
"913",2011,"431515","Torre de Fontaubella, la",29,"Priorat","Camp de Tarragona","AT03",131,123,121,104,131,117,14,9,140,94,74,86,88,84,10,6
"914",2011,"431520","Torre de l'Espanyol, la",30,"Ribera d'Ebre","Terres de l'Ebre","AT04",650,507,534,370,676,527,27,144,698,93,53,77,73,76,4,21
"915",2011,"431536","Torredembarra",36,"Tarragonès","Camp de Tarragona","AT03",14313,11188,11786,7977,14887,8904,3217,3340,15461,93,52,76,72,58,21,22
"916",2011,"431541","Torroja del Priorat",29,"Priorat","Camp de Tarragona","AT03",167,153,157,116,167,141,15,15,171,98,68,92,89,82,9,9
"917",2011,"431554","Tortosa",9,"Baix Ebre","Terres de l'Ebre","AT04",32231,26853,27296,19363,33436,23862,3685,6885,34432,94,56,79,78,69,11,20
"918",2011,"431567","Ulldecona",22,"Montsià","Terres de l'Ebre","AT04",6526,4490,5030,3124,6856,4237,889,2278,7404,88,42,68,61,57,12,31
"919",2011,"431573","Ulldemolins",29,"Priorat","Camp de Tarragona","AT03",416,396,381,289,427,402,28,19,449,93,64,85,88,90,6,4
"920",2011,"431589","Vallclara",16,"Conca de Barberà","Camp de Tarragona","AT03",124,112,116,82,124,112,7,6,125,99,66,93,90,90,6,5
"921",2011,"431592","Vallfogona de Riucorb",16,"Conca de Barberà","Camp de Tarragona","AT03",115,95,87,67,115,84,10,21,115,100,58,76,83,73,9,18
"922",2011,"431606","Vallmoll",1,"Alt Camp","Camp de Tarragona","AT03",1563,1234,1376,927,1605,1172,347,132,1651,95,56,83,75,71,21,8
"923",2011,"431613","Valls",1,"Alt Camp","Camp de Tarragona","AT03",23583,20131,20625,15407,24046,16429,4449,4138,25016,94,62,82,80,66,18,17
"924",2011,"431628","Vandellòs i l'Hospitalet de l'Infant",8,"Baix Camp","Camp de Tarragona","AT03",5598,4507,4485,3281,5800,3589,1322,1030,5941,94,55,75,76,60,22,17
"925",2011,"431634","Vendrell, el",12,"Baix Penedès","Penedès","AT08",34062,25135,27710,19480,35506,22069,8010,6374,36453,93,53,76,69,61,22,17
"926",2011,"431649","Vespella de Gaià",36,"Tarragonès","Camp de Tarragona","AT03",374,251,295,173,385,249,107,59,415,90,42,71,60,60,26,14
"927",2011,"431652","Vilabella",1,"Alt Camp","Camp de Tarragona","AT03",749,660,655,496,825,633,88,105,826,91,60,79,80,77,11,13
"928",2011,"431665","Vilallonga del Camp",36,"Tarragonès","Camp de Tarragona","AT03",2028,1640,1761,1343,2091,1588,305,288,2181,93,62,81,75,73,14,13
"929",2011,"431671","Vilanova d'Escornalbou",8,"Baix Camp","Camp de Tarragona","AT03",552,520,506,384,553,443,26,99,568,97,68,89,92,78,5,17
"930",2011,"431687","Vilanova de Prades",16,"Conca de Barberà","Camp de Tarragona","AT03",126,123,118,91,126,110,8,15,133,95,68,89,92,83,6,11
"931",2011,"431690","Vilaplana",8,"Baix Camp","Camp de Tarragona","AT03",610,545,517,434,615,510,42,87,639,95,68,81,85,80,7,14
"932",2011,"431704","Vila-rodona",1,"Alt Camp","Camp de Tarragona","AT03",1238,1079,1110,814,1246,953,105,221,1279,97,64,87,84,75,8,17
"933",2011,"431711","Vila-seca",36,"Tarragonès","Camp de Tarragona","AT03",20020,14105,15967,11057,21171,11153,5809,4877,21839,92,51,73,65,51,27,22
"934",2011,"431726","Vilaverd",16,"Conca de Barberà","Camp de Tarragona","AT03",482,393,425,322,493,378,68,58,504,96,64,84,78,75,13,12
"935",2011,"431732","Vilella Alta, la",29,"Priorat","Camp de Tarragona","AT03",137,126,125,96,139,125,8,7,140,98,69,89,90,89,6,5
"936",2011,"431747","Vilella Baixa, la",29,"Priorat","Camp de Tarragona","AT03",213,194,187,144,218,169,11,30,210,101,69,89,92,80,5,14
"937",2011,"431750","Vilalba dels Arcs",37,"Terra Alta","Terres de l'Ebre","AT04",701,671,590,377,701,653,28,30,711,99,53,83,94,92,4,4
"938",2011,"431763","Vimbodí i Poblet",16,"Conca de Barberà","Camp de Tarragona","AT03",947,893,881,657,951,837,108,65,1010,94,65,87,88,83,11,6
"939",2011,"431779","Vinebre",30,"Ribera d'Ebre","Terres de l'Ebre","AT04",455,371,367,267,471,322,47,91,460,99,58,80,81,70,10,20
"940",2011,"431785","Vinyols i els Arcs",8,"Baix Camp","Camp de Tarragona","AT03",1689,1309,1329,1095,1824,1244,294,373,1911,88,57,70,68,65,15,20
"941",2011,"439018","Deltebre",9,"Baix Ebre","Terres de l'Ebre","AT04",11774,10473,9706,6778,11863,10030,546,1726,12302,96,55,79,85,82,4,14
"942",2011,"439023","Sant Jaume d'Enveja",22,"Montsià","Terres de l'Ebre","AT04",3418,2991,2804,1780,3504,3132,146,263,3541,97,50,79,84,88,4,7
"943",2011,"439039","Camarles",9,"Baix Ebre","Terres de l'Ebre","AT04",3434,2994,3020,2096,3476,2734,119,747,3600,95,58,84,83,76,3,21
"944",2011,"439044","Aldea, l'",9,"Baix Ebre","Terres de l'Ebre","AT04",4231,3309,3436,2444,4371,3186,302,1025,4513,94,54,76,73,71,7,23
"945",2011,"439057","Salou",36,"Tarragonès","Camp de Tarragona","AT03",23702,14934,18184,11517,25804,9858,5961,10374,26193,90,44,69,57,38,23,40
"946",2011,"439060","Ampolla, l'",9,"Baix Ebre","Terres de l'Ebre","AT04",3134,2497,2650,1840,3256,2014,367,1148,3529,89,52,75,71,57,10,33
"947",2011,"439076","Canonja, la",36,"Tarragonès","Camp de Tarragona","AT03",5485,3617,4035,2641,5690,3602,1492,579,5673,97,47,71,64,63,26,10
